date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:08:02	8747/8747	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Oct%202018%2003:50:41%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/left/css/style.css	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/left/css/style.css	(from https://www.22codes.com/demo/javascript/superwheel/templates/left/left.html)
15:08:03	84245/84245	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Oct%202018%2003:51:06%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/left/js/jquery-2.1.1.js	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/left/js/jquery-2.1.1.js	(from https://www.22codes.com/demo/javascript/superwheel/templates/left/left.html)
15:08:03	34564/34564	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Oct%202018%2003:50:55%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/left/js/sweetalert2.min.js	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/left/js/sweetalert2.min.js	(from https://www.22codes.com/demo/javascript/superwheel/templates/left/left.html)
15:08:03	2837/2837	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Oct%202018%2003:50:35%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/left/js/main.js	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/left/js/main.js	(from https://www.22codes.com/demo/javascript/superwheel/templates/left/left.html)
15:08:03	6792/6792	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Oct%202018%2003:50:40%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/top/css/reset.css	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/top/css/reset.css	(from https://www.22codes.com/demo/javascript/superwheel/templates/top/top.html)
15:08:04	26756/26756	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Oct%202018%2003:50:49%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/top/css/sweetalert2.min.css	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/top/css/sweetalert2.min.css	(from https://www.22codes.com/demo/javascript/superwheel/templates/top/top.html)
15:08:04	8747/8747	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Oct%202018%2003:50:41%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/top/css/style.css	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/top/css/style.css	(from https://www.22codes.com/demo/javascript/superwheel/templates/top/top.html)
15:08:04	84245/84245	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Oct%202018%2003:51:08%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/top/js/jquery-2.1.1.js	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/top/js/jquery-2.1.1.js	(from https://www.22codes.com/demo/javascript/superwheel/templates/top/top.html)
15:08:04	34564/34564	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Oct%202018%2003:50:57%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/top/js/sweetalert2.min.js	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/top/js/sweetalert2.min.js	(from https://www.22codes.com/demo/javascript/superwheel/templates/top/top.html)
15:08:05	2764/2764	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Oct%202018%2003:50:35%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/top/js/main.js	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/top/js/main.js	(from https://www.22codes.com/demo/javascript/superwheel/templates/top/top.html)
15:08:05	6792/6792	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Oct%202018%2003:50:37%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/standard/css/reset.css	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/standard/css/reset.css	(from https://www.22codes.com/demo/javascript/superwheel/templates/standard/standard.html)
15:08:05	26756/26756	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Oct%202018%2003:50:48%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/standard/css/sweetalert2.min.css	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/standard/css/sweetalert2.min.css	(from https://www.22codes.com/demo/javascript/superwheel/templates/standard/standard.html)
15:08:05	1694/1694	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Oct%202018%2003:50:22%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/standard/css/style.css	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/standard/css/style.css	(from https://www.22codes.com/demo/javascript/superwheel/templates/standard/standard.html)
15:08:06	84245/84245	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Oct%202018%2003:51:07%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/standard/js/jquery-2.1.1.js	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/standard/js/jquery-2.1.1.js	(from https://www.22codes.com/demo/javascript/superwheel/templates/standard/standard.html)
15:08:06	34564/34564	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Oct%202018%2003:50:56%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/standard/js/sweetalert2.min.js	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/standard/js/sweetalert2.min.js	(from https://www.22codes.com/demo/javascript/superwheel/templates/standard/standard.html)
15:08:06	2131/2131	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Oct%202018%2003:50:29%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/standard/js/main.js	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/standard/js/main.js	(from https://www.22codes.com/demo/javascript/superwheel/templates/standard/standard.html)
15:08:07	6792/6792	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Oct%202018%2003:50:09%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/horizontal/css/reset.css	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/horizontal/css/reset.css	(from https://www.22codes.com/demo/javascript/superwheel/templates/horizontal/horizontal.html)
15:08:07	26756/26756	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Oct%202018%2003:50:10%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/horizontal/css/sweetalert2.min.css	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/horizontal/css/sweetalert2.min.css	(from https://www.22codes.com/demo/javascript/superwheel/templates/horizontal/horizontal.html)
15:08:07	1694/1694	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Oct%202018%2003:50:09%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/horizontal/css/style.css	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/horizontal/css/style.css	(from https://www.22codes.com/demo/javascript/superwheel/templates/horizontal/horizontal.html)
15:08:07	84245/84245	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Oct%202018%2003:51:05%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/horizontal/js/jquery-2.1.1.js	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/horizontal/js/jquery-2.1.1.js	(from https://www.22codes.com/demo/javascript/superwheel/templates/horizontal/horizontal.html)
15:08:08	34564/34564	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Oct%202018%2003:50:53%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/horizontal/js/sweetalert2.min.js	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/horizontal/js/sweetalert2.min.js	(from https://www.22codes.com/demo/javascript/superwheel/templates/horizontal/horizontal.html)
15:08:08	2249/2249	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Oct%202018%2003:50:32%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/horizontal/js/main.js	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/horizontal/js/main.js	(from https://www.22codes.com/demo/javascript/superwheel/templates/horizontal/horizontal.html)
15:08:08	6792/6792	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Oct%202018%2003:50:36%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/horizontal-arc/css/reset.css	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/horizontal-arc/css/reset.css	(from https://www.22codes.com/demo/javascript/superwheel/templates/horizontal-arc/horizontal-arc.html)
15:08:08	26756/26756	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Oct%202018%2003:50:47%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/horizontal-arc/css/sweetalert2.min.css	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/horizontal-arc/css/sweetalert2.min.css	(from https://www.22codes.com/demo/javascript/superwheel/templates/horizontal-arc/horizontal-arc.html)
15:08:09	1694/1694	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Oct%202018%2003:50:19%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/horizontal-arc/css/style.css	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/horizontal-arc/css/style.css	(from https://www.22codes.com/demo/javascript/superwheel/templates/horizontal-arc/horizontal-arc.html)
15:08:09	84245/84245	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Oct%202018%2003:51:06%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/horizontal-arc/js/jquery-2.1.1.js	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/horizontal-arc/js/jquery-2.1.1.js	(from https://www.22codes.com/demo/javascript/superwheel/templates/horizontal-arc/horizontal-arc.html)
15:08:09	34564/34564	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Oct%202018%2003:50:54%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/horizontal-arc/js/sweetalert2.min.js	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/horizontal-arc/js/sweetalert2.min.js	(from https://www.22codes.com/demo/javascript/superwheel/templates/horizontal-arc/horizontal-arc.html)
15:08:09	2248/2248	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Oct%202018%2003:50:30%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/horizontal-arc/js/main.js	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/horizontal-arc/js/main.js	(from https://www.22codes.com/demo/javascript/superwheel/templates/horizontal-arc/horizontal-arc.html)
15:08:10	6792/6792	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Oct%202018%2003:50:37%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/letter-spacing/css/reset.css	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/letter-spacing/css/reset.css	(from https://www.22codes.com/demo/javascript/superwheel/templates/letter-spacing/letter-spacing.html)
15:08:10	26756/26756	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Oct%202018%2003:50:48%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/letter-spacing/css/sweetalert2.min.css	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/letter-spacing/css/sweetalert2.min.css	(from https://www.22codes.com/demo/javascript/superwheel/templates/letter-spacing/letter-spacing.html)
15:08:10	1694/1694	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Oct%202018%2003:50:20%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/letter-spacing/css/style.css	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/letter-spacing/css/style.css	(from https://www.22codes.com/demo/javascript/superwheel/templates/letter-spacing/letter-spacing.html)
15:08:10	84245/84245	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Oct%202018%2003:51:07%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/letter-spacing/js/jquery-2.1.1.js	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/letter-spacing/js/jquery-2.1.1.js	(from https://www.22codes.com/demo/javascript/superwheel/templates/letter-spacing/letter-spacing.html)
15:08:11	34564/34564	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Oct%202018%2003:50:56%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/letter-spacing/js/sweetalert2.min.js	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/letter-spacing/js/sweetalert2.min.js	(from https://www.22codes.com/demo/javascript/superwheel/templates/letter-spacing/letter-spacing.html)
15:08:11	2248/2248	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Oct%202018%2003:50:31%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/letter-spacing/js/main.js	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/letter-spacing/js/main.js	(from https://www.22codes.com/demo/javascript/superwheel/templates/letter-spacing/letter-spacing.html)
15:08:11	6792/6792	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Oct%202018%2003:50:40%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/with-image/css/reset.css	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/with-image/css/reset.css	(from https://www.22codes.com/demo/javascript/superwheel/templates/with-image/with-image.html)
15:08:11	26756/26756	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Oct%202018%2003:50:50%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/with-image/css/sweetalert2.min.css	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/with-image/css/sweetalert2.min.css	(from https://www.22codes.com/demo/javascript/superwheel/templates/with-image/with-image.html)
15:08:12	31000/31000	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Oct%202018%2003:50:52%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/with-image/vendor/font-awesome/css/font-awesome.min.css	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/with-image/vendor/font-awesome/css/font-awesome.min.css	(from https://www.22codes.com/demo/javascript/superwheel/templates/with-image/with-image.html)
15:08:12	1694/1694	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Oct%202018%2003:50:24%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/with-image/css/style.css	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/with-image/css/style.css	(from https://www.22codes.com/demo/javascript/superwheel/templates/with-image/with-image.html)
15:08:13	84245/84245	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Oct%202018%2003:51:09%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/with-image/js/jquery-2.1.1.js	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/with-image/js/jquery-2.1.1.js	(from https://www.22codes.com/demo/javascript/superwheel/templates/with-image/with-image.html)
15:08:13	34564/34564	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Oct%202018%2003:50:58%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/with-image/js/sweetalert2.min.js	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/with-image/js/sweetalert2.min.js	(from https://www.22codes.com/demo/javascript/superwheel/templates/with-image/with-image.html)
15:08:13	2053/2053	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Oct%202018%2003:50:26%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/with-image/js/main.js	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/with-image/js/main.js	(from https://www.22codes.com/demo/javascript/superwheel/templates/with-image/with-image.html)
15:08:13	6792/6792	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Oct%202018%2003:50:39%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/with-icons/css/reset.css	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/with-icons/css/reset.css	(from https://www.22codes.com/demo/javascript/superwheel/templates/with-icons/with-icons.html)
15:08:13	26756/26756	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Oct%202018%2003:50:49%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/with-icons/css/sweetalert2.min.css	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/with-icons/css/sweetalert2.min.css	(from https://www.22codes.com/demo/javascript/superwheel/templates/with-icons/with-icons.html)
15:08:14	31000/31000	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Oct%202018%2003:50:52%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/with-icons/vendor/font-awesome/css/font-awesome.min.css	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/with-icons/vendor/font-awesome/css/font-awesome.min.css	(from https://www.22codes.com/demo/javascript/superwheel/templates/with-icons/with-icons.html)
15:08:14	1694/1694	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Oct%202018%2003:50:23%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/with-icons/css/style.css	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/with-icons/css/style.css	(from https://www.22codes.com/demo/javascript/superwheel/templates/with-icons/with-icons.html)
15:08:14	84245/84245	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Oct%202018%2003:51:08%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/with-icons/js/jquery-2.1.1.js	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/with-icons/js/jquery-2.1.1.js	(from https://www.22codes.com/demo/javascript/superwheel/templates/with-icons/with-icons.html)
15:08:14	34564/34564	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Oct%202018%2003:50:57%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/with-icons/js/sweetalert2.min.js	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/with-icons/js/sweetalert2.min.js	(from https://www.22codes.com/demo/javascript/superwheel/templates/with-icons/with-icons.html)
15:08:15	2064/2064	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2022%20Oct%202018%2003:50:27%20GMT	https://www.22codes.com/demo/javascript/superwheel/templates/with-icons/js/main.js	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/templates/with-icons/js/main.js	(from https://www.22codes.com/demo/javascript/superwheel/templates/with-icons/with-icons.html)
15:08:15	5232/5232	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225c1d1070-247b%22	https://sweetalert.js.org/robots.txt		(from https://www.22codes.com/demo/javascript/superwheel/)
15:08:15	16147/16147	---M-Z	200	added ('OK')	text/css	etag:W/%225cc67e30-3f13%22	https://sweetalert.js.org/assets/css/app.css	D:/downloadsite/a/sweetalert.js.org/assets/css/app.css	(from https://sweetalert.js.org/)
15:08:15	1101/1101	---MC-	200	added ('OK')	text/css	date:Thu,%2016%20May%202019%2008:08:16%20GMT	https://fonts.googleapis.com/css?family=Lato:300,400,400i,700,700i	D:/downloadsite/a/fonts.googleapis.com/css0b81.css	(from https://sweetalert.js.org/)
15:08:16	255/255	---MC-	200	added ('OK')	text/css	date:Thu,%2016%20May%202019%2008:08:17%20GMT	https://fonts.googleapis.com/css?family=Inconsolata	D:/downloadsite/a/fonts.googleapis.com/css91fb.css	(from https://sweetalert.js.org/)
15:08:16	40808/40808	---M-Z	200	added ('OK')	application/javascript	etag:W/%225cc67e30-9f68%22	https://sweetalert.js.org/assets/sweetalert/sweetalert.min.js	D:/downloadsite/a/sweetalert.js.org/assets/sweetalert/sweetalert.min.js	(from https://sweetalert.js.org/)
15:08:16	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202019%2008:08:17%20GMT	https://sweetalert.js.org/guides	D:/downloadsite/a/sweetalert.js.org/guides	(from https://sweetalert.js.org/)
15:08:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202019%2008:08:17%20GMT	http://sweetalert.js.org/guides/	D:/downloadsite/a/sweetalert.js.org/guides/index.html	(from https://sweetalert.js.org/)
15:08:17	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202019%2008:08:18%20GMT	https://sweetalert.js.org/docs	D:/downloadsite/a/sweetalert.js.org/docs	(from https://sweetalert.js.org/)
15:08:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202019%2008:08:18%20GMT	http://sweetalert.js.org/docs/	D:/downloadsite/a/sweetalert.js.org/docs/index.html	(from https://sweetalert.js.org/)
15:08:17	2742185/2742185	---M-Z	200	added ('OK')	application/javascript	etag:W/%225cc67e30-29d7a9%22	https://sweetalert.js.org/assets/js/index.js	D:/downloadsite/a/sweetalert.js.org/assets/js/index.js	(from https://sweetalert.js.org/)
15:08:18	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2022%20Oct%202018%2003:51:23%20GMT	https://www.22codes.com/demo/javascript/superwheel/vendor/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/vendor/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://www.22codes.com/demo/javascript/superwheel/vendor/font-awesome/css/font-awesome.min.css)
15:08:18	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2022%20Oct%202018%2003:51:23%20GMT	https://www.22codes.com/demo/javascript/superwheel/vendor/font-awesome/fonts/fontawesome-webfont.eot?	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/vendor/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://www.22codes.com/demo/javascript/superwheel/vendor/font-awesome/css/font-awesome.min.css)
15:08:19	77160/77160	---M--	200	added ('OK')	font/woff2	date:Mon,%2022%20Oct%202018%2003:51:05%20GMT	https://www.22codes.com/demo/javascript/superwheel/vendor/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/vendor/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://www.22codes.com/demo/javascript/superwheel/vendor/font-awesome/css/font-awesome.min.css)
15:08:19	98024/98024	---M--	200	added ('OK')	font/woff	date:Mon,%2022%20Oct%202018%2003:51:16%20GMT	https://www.22codes.com/demo/javascript/superwheel/vendor/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/vendor/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://www.22codes.com/demo/javascript/superwheel/vendor/font-awesome/css/font-awesome.min.css)
15:08:20	4582/4582	---M--	200	added ('OK')	image/gif	etag:%22b82fe82bf7b78763e2fb6079e484ba04%22	https://public-assets.envato-static.com/assets/common/pagination_loader-7fb337642f4cde133550f90749ee6eeb94b0d56dce6ae041cacc18c2bae22699.gif	D:/downloadsite/a/public-assets.envato-static.com/assets/common/pagination_loader-7fb337642f4cde133550f90749ee6eeb94b0d56dce6ae041cacc18c2bae22699.gif	(from https://public-assets.envato-static.com/assets/market/core/index-f7af68cb9f1edd852c5ab7a566dcdbcf205fc2e328bc3994e6027063d1b101e0.css)
15:08:20	165548/165548	---M--	200	added ('OK')	font/ttf	date:Mon,%2022%20Oct%202018%2003:51:20%20GMT	https://www.22codes.com/demo/javascript/superwheel/vendor/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/vendor/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://www.22codes.com/demo/javascript/superwheel/vendor/font-awesome/css/font-awesome.min.css)
15:08:21	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2016%20May%202019%2008:08:22%20GMT	https://public-assets.envato-static.com/assets/market/pages/images/down.png	D:/downloadsite/a/public-assets.envato-static.com/assets/market/pages/images/down.png	(from https://public-assets.envato-static.com/assets/market/pages/default/index-043389a9ebff4f84747585c80ae84542ef2e86be509e751b93d4aa7324758844.css)
15:08:21	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2022%20Oct%202018%2003:51:25%20GMT	https://www.22codes.com/demo/javascript/superwheel/vendor/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	D:/downloadsite/a/www.22codes.com/demo/javascript/superwheel/vendor/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://www.22codes.com/demo/javascript/superwheel/vendor/font-awesome/css/font-awesome.min.css)
15:08:21	47073/47073	---M--	200	added ('OK')	image/jpeg	etag:%2211985af46774cd9dc882eb2f2228cdcd%22	https://public-assets.envato-static.com/assets/homepage_banner-5fd7aa3d7595431c2a83cc50e8d74606f21e3679d7d1d49c64311ffe080dbb82.jpg	D:/downloadsite/a/public-assets.envato-static.com/assets/homepage_banner-5fd7aa3d7595431c2a83cc50e8d74606f21e3679d7d1d49c64311ffe080dbb82.jpg	(from https://public-assets.envato-static.com/assets/market/pages/default/index-043389a9ebff4f84747585c80ae84542ef2e86be509e751b93d4aa7324758844.css)
15:08:22	837/837	---M--	200	added ('OK')	image/png	etag:%225cdba796-345%22	https://codecanyon.net/images/smileys/happy.png	D:/downloadsite/a/codecanyon.net/images/smileys/happy.png	(from https://codecanyon.net/item/super-wheel-super-easy-and-fully-controlled-wheel-of-fortune/22764259/comments)
15:08:22	2043/2043	---M--	200	added ('OK')	image/jpeg	etag:%2263aa43dd59f15694374fc9f2885e7b7e%22	https://public-assets.envato-static.com/assets/common/icons-buttons/default-user-2962fd43ee315eafee8bfc08f02fee84687beb0499de44e5ab2873399944b0fe.jpg	D:/downloadsite/a/public-assets.envato-static.com/assets/common/icons-buttons/default-user-2962fd43ee315eafee8bfc08f02fee84687beb0499de44e5ab2873399944b0fe.jpg	(from https://codecanyon.net/item/super-wheel-super-easy-and-fully-controlled-wheel-of-fortune/22764259/comments)
15:08:22	21/21	---MCZ	404	error ('Not%20Found')	text/javascript	date:Thu,%2016%20May%202019%2008:08:24%20GMT	https://codecanyon.net/item/super-wheel-super-easy-and-fully-controlled-wheel-of-fortune/22764259/linkid.js	D:/downloadsite/a/codecanyon.net/item/super-wheel-super-easy-and-fully-controlled-wheel-of-fortune/22764259/linkid.js	(from https://codecanyon.net/item/super-wheel-super-easy-and-fully-controlled-wheel-of-fortune/22764259/comments)
15:08:23	300/300	---M--	302	error ('Found')	text/html	date:Thu,%2016%20May%202019%2008:08:24%20GMT	http://22codes.com/support?envato_item_id=22764259	D:/downloadsite/a/22codes.com/support.893244.delayed	(from https://codecanyon.net/item/super-wheel-super-easy-and-fully-controlled-wheel-of-fortune/22764259/support)
15:08:23	1977/1977	---MCZ	200	added ('OK')	text/css	date:Fri,%2003%20May%202019%2000:01:15%20GMT	https://public-assets.envato-static.com/assets/market/pages/preview/index-004d35cdd5d555cdd3e956d1b916825642de06529f0fe91fd9f390813761d2fc.css	D:/downloadsite/a/public-assets.envato-static.com/assets/market/pages/preview/index-004d35cdd5d555cdd3e956d1b916825642de06529f0fe91fd9f390813761d2fc.css	(from https://codecanyon.net/item/super-wheel-super-easy-and-fully-controlled-wheel-of-fortune/screenshots/22764259)
15:08:24	157953/157953	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2013%20May%202019%2003:17:23%20GMT	https://public-assets.envato-static.com/assets/market/pages/full_screen_preview/index-93832b0e8f98adc2554e53192df64a62f143cfa3fe51322a66ef4056c548420b.js	D:/downloadsite/a/public-assets.envato-static.com/assets/market/pages/full_screen_preview/index-93832b0e8f98adc2554e53192df64a62f143cfa3fe51322a66ef4056c548420b.js	(from https://codecanyon.net/item/super-wheel-super-easy-and-fully-controlled-wheel-of-fortune/screenshots/22764259)
